spike_times,spike_clusters,cluster_group,aligned_spike_times
0,1,good,1220.7055499728895
0,2,good,1220.7068271689466
0,1,good,1220.7076244468697
0,1,good,1220.711775994823
0,1,good,1220.7133423967512
0,0,good,1220.7192065006336
0,1,good,1220.7210758893575
0,4,good,1220.7260957970477
0,0,good,1220.7406345295465
0,4,good,1220.7498001865117
0,1,good,1220.750276326797
0,1,good,1220.7642087662032
0,0,good,1220.7762081052183
0,3,good,1220.7826943923037
0,0,good,1220.790839559244
0,3,good,1220.7976407360504
0,2,good,1220.799472307533
0,1,good,1220.8087063386183
0,3,good,1220.8110639123945
0,0,good,1220.8203422762203
0,1,good,1220.8220167352415
0,4,good,1220.8228734007498
0,4,good,1220.8245898791247
0,3,good,1220.827707341948
0,4,good,1220.830292653514
0,4,good,1220.8406516702905
0,2,good,1220.861981968034
0,1,good,1220.8694217136647
0,1,good,1220.8737450911235
0,3,good,1220.881367222622
0,4,good,1220.897895945554
0,0,good,1220.9188508279428
0,4,good,1220.9194748750276
0,4,good,1220.9432676846454
0,2,good,1220.946697461244
0,2,good,1220.9663921884742
0,1,good,1221.0056599328002
0,3,good,1221.01291602719
0,3,good,1221.0529917099466
0,1,good,1221.1065813302203
0,3,good,1221.139514342816
0,0,good,1221.1567318815228
0,1,good,1221.1667006457897
0,2,good,1221.167252264766
0,4,good,1221.170089847302
0,3,good,1221.1742218301845
0,2,good,1221.1755798090346
0,2,good,1221.1792618854251
0,3,good,1221.2060865663257
0,2,good,1221.208425020974
0,4,good,1221.2149415080512
0,1,good,1221.2150750379276
0,1,good,1221.2185683845748
0,2,good,1221.224724146377
0,2,good,1221.2337746926567
0,2,good,1221.2399359317383
0,2,good,1221.2428723621938
0,3,good,1221.2524004537295
0,0,good,1221.2615763838394
0,1,good,1221.2624067842253
0,4,good,1221.2737487959926
0,1,good,1221.2841472376606
0,2,good,1221.284650771063
0,2,good,1221.2885040537708
0,2,good,1221.291839573478
0,1,good,1221.2972580731953
0,3,good,1221.3002776901583
0,4,good,1221.3046892765756
0,1,good,1221.3047429657047
0,2,good,1221.3133467571558
0,4,good,1221.315923409866
0,2,good,1221.3159291311738
0,4,good,1221.3197971010427
0,0,good,1221.3287397843496
0,0,good,1221.3407534349724
0,2,good,1221.3413420813106
0,0,good,1221.3561289510483
0,0,good,1221.362047787378
0,2,good,1221.3638602555914
0,4,good,1221.3704997720426
0,4,good,1221.3838372423743
0,2,good,1221.3840123306575
0,1,good,1221.3849255470545
0,0,good,1221.3862749036216
0,4,good,1221.4058741305266
0,1,good,1221.4210585620592
0,3,good,1221.4357951096024
0,3,good,1221.4441901472815
0,3,good,1221.45400807506
0,4,good,1221.4960521897078
0,0,good,1226.1514852324224
0,0,good,1226.160680553035
0,4,good,1226.162892168656
0,1,good,1226.1650747111642
0,4,good,1226.170809796317
0,0,good,1226.1825151096928
0,3,good,1226.203195735764
0,0,good,1226.2127542194578
0,2,good,1226.2134672859754
0,1,good,1226.213644166142
0,4,good,1226.2160384958397
0,4,good,1226.2275066835434
0,3,good,1226.2357998875914
0,2,good,1226.2359947862935
0,0,good,1226.240037588686
0,1,good,1226.2477620182517
0,1,good,1226.2482546834867
0,0,good,1226.2525018963947
0,2,good,1226.2538912555126
0,0,good,1226.2567604932206
0,0,good,1226.2671533895857
0,0,good,1226.272777731255
0,3,good,1226.2764039702981
0,0,good,1226.2784845931997
0,3,good,1226.284311450811
0,2,good,1226.295315836819
0,1,good,1226.2953467830657
0,2,good,1226.3009892637835
0,3,good,1226.3035449313506
0,0,good,1226.3208884348053
0,4,good,1226.323134053472
0,1,good,1226.324686641646
0,1,good,1226.3251446064005
0,3,good,1226.3253264573293
0,1,good,1226.3260557463827
0,2,good,1226.3270693178808
0,1,good,1226.3283824170774
0,2,good,1226.3310441289989
0,2,good,1226.3331200871944
0,2,good,1226.3360797851697
0,1,good,1226.3370570219818
0,1,good,1226.3374357422924
0,1,good,1226.340795549021
0,0,good,1226.341413736915
0,2,good,1226.343400730466
0,4,good,1226.3437433178574
0,3,good,1226.3450919925538
0,0,good,1226.3503966557912
0,0,good,1226.3513340785926
0,2,good,1226.3520880966237
0,1,good,1226.3530535902669
0,1,good,1226.358047160842
0,4,good,1226.3635544283543
0,1,good,1226.3638572955538
0,0,good,1226.377532506195
0,1,good,1226.3797020902714
0,0,good,1226.3818051094534
0,4,good,1226.3850072816415
0,4,good,1226.3880217069543
0,4,good,1226.3885726119588
0,2,good,1226.3897030930464
0,4,good,1226.3935522582428
0,2,good,1226.39398048285
0,1,good,1226.4062322021434
0,1,good,1226.4072714036688
0,1,good,1226.4143211299665
0,1,good,1226.4165109744536
0,4,good,1226.4207034914025
0,0,good,1226.4268915574207
0,0,good,1226.427975994876
0,2,good,1226.4316544687592
0,0,good,1226.4328012275055
0,3,good,1226.4337261228363
0,1,good,1226.4347474362448
0,4,good,1226.4357668967077
0,2,good,1226.436109935007
0,4,good,1226.4413796189438
0,0,good,1226.446753277606
0,2,good,1226.4470478808166
0,0,good,1226.448537463379
0,0,good,1226.4497459400204
0,0,good,1226.4672871213265
0,0,good,1226.4818412133309
0,4,good,1226.486038099714
0,4,good,1226.4916063662522
0,3,good,1226.5024275873782
0,3,good,1226.5027334929737
0,0,good,1226.5032056879295
0,2,good,1226.50918847424
0,0,good,1226.511898658981
0,4,good,1226.5157329635795
0,0,good,1226.5263401154193
0,2,good,1226.5267328020952
0,0,good,1226.5279846911678
0,2,good,1226.5356184290397
0,1,good,1226.5409002978042
0,0,good,1226.542034900213
0,4,good,1226.5624250883516
0,1,good,1226.572058089553
0,1,good,1226.5931225394113
0,3,good,1226.6039273855483
0,3,good,1226.6041276801566
0,4,good,1226.605315620507
0,4,good,1226.6088362225155
0,3,good,1226.6112623771446
0,2,good,1226.6287268440085
0,4,good,1226.6303104840104
0,3,good,1226.640435395869
0,1,good,1226.6424231799576
0,2,good,1226.7074157534403
0,3,good,1226.7301810424851
0,0,good,1232.3814951844536
0,0,good,1232.472957844624
0,2,good,1232.4777014509423
0,1,good,1232.5214981427525
0,1,good,1232.5533789172964
0,2,good,1232.5564638974781
0,3,good,1232.5660706540573
0,2,good,1232.5782464358513
0,1,good,1232.6061178941181
0,0,good,1232.6365538075493
0,3,good,1232.6443088575513
0,0,good,1232.8259711743437
0,1,good,1235.0389191414229
0,1,good,1235.046994251356
0,3,good,1235.049443013453
0,4,good,1235.0617922716233
0,2,good,1235.0798219426758
0,2,good,1235.133076798534
0,0,good,1235.1738906115784
0,4,good,1235.184184530997
0,4,good,1235.2066874681695
0,2,good,1235.2701411166988
0,4,good,1235.4337370906987
0,2,good,1235.510089835789
0,4,good,1235.5145869281116
0,2,good,1235.519867931896
0,3,good,1235.543895617708
0,1,good,1235.5597735631336
0,4,good,1235.565319982759
0,0,good,1235.5983597811396
0,2,good,1235.6358333146277
0,0,good,1235.6468339754422
0,0,good,1235.6702077045484
0,4,good,1235.7287300986925
0,1,good,1235.7717179674466
0,0,good,1236.7205408180903
0,1,good,1236.72386352231
0,3,good,1236.7362477683305
0,2,good,1236.7501815420233
0,2,good,1236.7622192520219
0,0,good,1236.7874781120104
0,4,good,1236.8050073604434
0,3,good,1236.814276832476
0,0,good,1236.8196777117594
0,0,good,1236.9265831132273
0,0,good,1236.9699675428794
0,1,good,1243.09943451287
0,1,good,1243.1317839049373
0,0,good,1243.2513624691262
0,4,good,1243.2531236497268
0,2,good,1243.4078975625207
0,0,good,1243.426453024069
0,3,good,1243.4354803862382
0,2,good,1243.4595983413737
0,1,good,1244.0030582857112
0,2,good,1244.0632656328428
0,3,good,1244.0758303661632
0,3,good,1244.0914760753722
0,4,good,1244.098167349873
0,0,good,1244.1135642421627
0,0,good,1244.1292955918316
0,3,good,1244.1357687108193
0,4,good,1244.1365791128353
0,1,good,1244.1488493879165
0,0,good,1244.1497500013638
0,0,good,1244.151121980239
0,2,good,1244.1549333857406
0,0,good,1244.1552667839474
0,3,good,1244.1554202014343
0,2,good,1244.1580356160475
0,2,good,1244.1739664811346
0,1,good,1244.1818789037811
0,2,good,1244.183334901355
0,3,good,1244.1947738066835
0,4,good,1244.1976249520594
0,3,good,1244.2020780137836
0,1,good,1244.2174066193902
0,3,good,1244.2237114053019
0,3,good,1244.2253207920103
0,2,good,1244.227492927158
0,0,good,1244.2298747342097
0,0,good,1244.2450611570562
0,2,good,1244.2530189446734
0,1,good,1244.2623842374155
0,1,good,1244.2657301216946
0,4,good,1244.2732707419218
0,2,good,1244.2748636254098
0,3,good,1244.282820409862
0,1,good,1244.2836544537458
0,1,good,1244.2849450477647
0,1,good,1244.2859314371165
0,3,good,1244.2864422398516
0,2,good,1244.2866225387854
0,4,good,1244.2898208644567
0,4,good,1244.2982247505333
0,0,good,1244.3032749832275
0,0,good,1244.3127288851324
0,3,good,1244.312767334236
0,4,good,1244.314964278224
0,2,good,1244.3158053083275
0,3,good,1244.3165229862723
0,2,good,1244.318071700197
0,1,good,1244.3186859898512
0,0,good,1244.323127977855
0,2,good,1244.3251319623457
0,4,good,1244.3259971820528
0,1,good,1244.3266145906655
0,4,good,1244.3266499779909
0,3,good,1244.3289600669539
0,3,good,1244.331004677563
0,2,good,1244.33324916744
0,3,good,1244.3333625370879
0,2,good,1244.3347770895648
0,0,good,1244.33833336917
0,4,good,1244.3393884530853
0,1,good,1244.3401538030544
0,4,good,1244.3420171425444
0,4,good,1244.3435610750191
0,2,good,1244.3446215865679
0,2,good,1244.3448079231714
0,2,good,1244.346695231418
0,2,good,1244.347369190354
0,1,good,1244.3500122117143
0,0,good,1244.3539346795362
0,0,good,1244.3567342284332
0,3,good,1244.3579032690052
0,2,good,1244.3580988877472
0,2,good,1244.36470626122
0,1,good,1244.3705270648793
0,2,good,1244.373618486506
0,3,good,1244.3746884048803
0,4,good,1244.376149358836
0,4,good,1244.3773032729957
0,0,good,1244.3780724528422
0,1,good,1244.3812137573534
0,1,good,1244.3922203573093
0,1,good,1244.3985893315707
0,3,good,1244.3998268216776
0,4,good,1244.4092125305124
0,3,good,1244.4160626678186
0,0,good,1244.4345950055967
0,3,good,1244.437821923789
0,4,good,1244.4394140185348
0,4,good,1244.4424118404024
0,4,good,1244.445046878257
0,2,good,1244.447586975653
0,2,good,1244.453554195066
0,0,good,1244.4557535037718
0,3,good,1244.4575573619743
0,1,good,1244.470708128967
0,2,good,1244.4707297510972
0,3,good,1244.47188933672
0,4,good,1244.475879864763
0,3,good,1244.4771156319182
0,1,good,1244.4882633186373
0,2,good,1244.4886229568772
0,0,good,1244.496724659837
0,0,good,1244.4994809034583
0,0,good,1244.5009440437868
0,1,good,1244.5213600414654
0,1,good,1244.5271076622175
0,1,good,1244.5327439606292
0,0,good,1244.5464260595743
0,1,good,1244.556118522472
0,0,good,1244.5785245427448
0,0,good,1244.696720672382
0,2,good,1244.9365026924777
0,1,good,1244.9457905576876
0,0,good,1244.9927730102188
0,1,good,1245.0557226446251
0,0,good,1245.0646017597392
0,4,good,1245.0765230603035
0,3,good,1245.0834417969015
0,2,good,1245.0841259670565
0,3,good,1245.0923408679128
0,0,good,1245.099973273407
0,2,good,1245.1092688325516
0,2,good,1245.1101299854195
0,0,good,1245.1103645289352
0,2,good,1245.1167873282823
0,0,good,1245.1193783921315
0,3,good,1245.124690326666
0,1,good,1245.1339640049684
0,2,good,1245.1343939592625
0,1,good,1245.1365722100345
0,2,good,1245.138245840636
0,0,good,1245.1462846455418
0,0,good,1245.1547370461947
0,1,good,1245.1559512201547
0,4,good,1245.159450494533
0,1,good,1245.1618199778516
0,3,good,1245.1634021242453
0,0,good,1245.1667260532208
0,4,good,1245.1676937976192
0,1,good,1245.1693198108876
0,4,good,1245.1695454383237
0,0,good,1245.1706855380744
0,4,good,1245.1779898343789
0,1,good,1245.1780769197665
0,1,good,1245.1820267782082
0,2,good,1245.1823829676018
0,3,good,1245.1866923803375
0,3,good,1245.1887758744201
0,4,good,1245.1890291025327
0,4,good,1245.1910922547895
0,1,good,1245.2019774532198
0,3,good,1245.2068886429215
0,4,good,1245.2102916655283
0,3,good,1245.2109744538586
0,3,good,1245.213510073559
0,0,good,1245.2135839211805
0,1,good,1245.2161481642224
0,4,good,1245.221246476506
0,4,good,1245.2310212159969
0,3,good,1245.2331766155396
0,0,good,1245.2451649115833
0,0,good,1245.2452442008332
0,1,good,1245.2498717986173
0,3,good,1245.2501260792012
0,0,good,1245.2546045476176
0,2,good,1245.2607239280646
0,4,good,1245.2623866456133
0,4,good,1245.2628819734896
0,2,good,1245.2725826057492
0,2,good,1245.2728714032514
0,1,good,1245.2812076168918
0,4,good,1245.2812886399486
0,0,good,1245.2814432035782
0,1,good,1245.2833869620092
0,1,good,1245.2836352826132
0,3,good,1245.284471413036
0,1,good,1245.2852725709538
0,2,good,1245.2898260865222
0,0,good,1245.290652596199
0,3,good,1245.2907846875894
0,3,good,1245.2950600987867
0,2,good,1245.2960585324965
0,1,good,1245.298992684823
0,3,good,1245.3006433366943
0,4,good,1245.3038840792117
0,3,good,1245.3122206321464
0,3,good,1245.3167815246961
0,0,good,1245.317634878757
0,0,good,1245.3177471724923
0,4,good,1245.3228161562618
0,1,good,1245.329890136073
0,1,good,1245.3317366696751
0,0,good,1245.338506764721
0,0,good,1245.3405918280146
0,1,good,1245.341273277217
0,4,good,1245.3421000501614
0,3,good,1245.3449938522954
0,0,good,1245.3466906281685
0,1,good,1245.3477661468246
0,2,good,1245.3481103959364
0,1,good,1245.3490666944347
0,4,good,1245.3508223573986
0,3,good,1245.3529769751071
0,4,good,1245.356933147915
0,0,good,1245.362927997513
0,2,good,1245.3631426656414
0,4,good,1245.367508345675
0,0,good,1245.380511943783
0,1,good,1245.380606051534
0,2,good,1245.3810203144058
0,3,good,1245.38258890929
0,4,good,1245.3828052183217
0,2,good,1245.389723931278
0,0,good,1245.390003541325
0,0,good,1245.390845789691
0,0,good,1245.3927898284173
0,4,good,1245.3964019165057
0,1,good,1245.3990025260298
0,1,good,1245.4022256507862
0,0,good,1245.4023341691732
0,4,good,1245.4032615662525
0,3,good,1245.4070875498187
0,3,good,1245.4076901359263
0,3,good,1245.408692766709
0,4,good,1245.412590540595
0,1,good,1245.4148481157852
0,2,good,1245.4152278050205
0,3,good,1245.4201726761894
0,4,good,1245.4234885300837
0,4,good,1245.4238569127594
0,1,good,1245.4242002305812
0,0,good,1245.4247591628507
0,3,good,1245.4279876347427
0,4,good,1245.4280897960894
0,3,good,1245.4282512588607
0,4,good,1245.4354281486605
0,0,good,1245.4381433514632
0,2,good,1245.438748418916
0,1,good,1245.4388928460382
0,0,good,1245.4435741534219
0,3,good,1245.4464084416022
0,4,good,1245.4466977529462
0,1,good,1245.4532006325257
0,3,good,1245.4550562858947
0,3,good,1245.4555743417711
0,0,good,1245.4559068198676
0,0,good,1245.4585039707968
0,2,good,1245.4675832707237
0,2,good,1245.4688403051684
0,1,good,1245.471505662963
0,0,good,1245.4744706278925
0,1,good,1245.4884074589147
0,3,good,1245.4891677946453
0,3,good,1245.4927742668046
0,3,good,1245.4962634968922
0,4,good,1245.4987678624345
0,2,good,1245.4990458200205
0,3,good,1245.5010236473997
0,1,good,1245.5074229227382
0,2,good,1245.5093430614936
0,3,good,1245.5097134730092
0,0,good,1245.5098672683562
0,3,good,1245.5099211700656
0,4,good,1245.5182122226986
0,0,good,1245.5206921374609
0,2,good,1245.5211805140918
0,1,good,1245.5219220290112
0,0,good,1245.524955940412
0,4,good,1245.5315023161238
0,3,good,1245.5389577913268
0,0,good,1245.5402006442357
0,0,good,1245.541170155652
0,1,good,1245.5432314905547
0,2,good,1245.5515774653234
0,2,good,1245.552701354072
0,1,good,1245.5567480956636
0,1,good,1245.557700970239
0,1,good,1245.557881512621
0,2,good,1245.5599823100586
0,4,good,1245.5642418651191
0,1,good,1245.5655147855844
0,0,good,1245.568349708632
0,1,good,1245.571546142308
0,1,good,1245.5732557965434
0,4,good,1245.5763928554509
0,3,good,1245.5769665732298
0,2,good,1245.5778103030802
0,0,good,1245.5791257116182
0,1,good,1245.58107500605
0,0,good,1245.5987012767077
0,3,good,1245.59902432838
0,2,good,1245.6029331710233
0,1,good,1245.6037370109987
0,4,good,1245.6130903789565
0,4,good,1245.6141942914753
0,0,good,1245.6165148987147
0,0,good,1245.6260092278976
0,0,good,1245.6261034960798
0,0,good,1245.627152973281
0,1,good,1245.6294320702116
0,1,good,1245.6316686902144
0,0,good,1245.6454966792646
0,3,good,1245.6494193891344
0,3,good,1245.6523040269672
0,0,good,1245.6526178886606
0,2,good,1245.657905443328
0,1,good,1245.6686306700642
0,2,good,1245.6693320228433
0,4,good,1245.6703465084709
0,1,good,1245.6719294307406
0,3,good,1245.6745846262006
0,2,good,1245.6769299100993
0,4,good,1245.6782741365287
0,2,good,1245.6815249424021
0,2,good,1245.6828097732214
0,1,good,1245.6854991637617
0,0,good,1245.7192276583432
0,1,good,1245.7225612749473
0,1,good,1245.7253195180258
0,3,good,1245.727119105316
0,3,good,1245.7318403246484
0,4,good,1245.7358252338074
0,0,good,1245.737952812237
0,4,good,1245.7406243164912
0,2,good,1245.7411253680277
0,2,good,1245.7413829794516
0,4,good,1245.7448377235382
0,2,good,1245.7458253485272
0,1,good,1245.7563161253352
0,0,good,1245.75815900047
0,1,good,1245.7598952459196
0,3,good,1245.7602642754734
0,1,good,1245.7651928885284
0,0,good,1245.7820394688551
0,0,good,1245.7926326904771
0,4,good,1245.7954238842156
0,3,good,1245.8003209218616
0,2,good,1245.8192832064792
0,3,good,1245.8233862850875
0,1,good,1245.8261823751056
0,1,good,1245.8286051559367
0,0,good,1245.8394837642506
0,0,good,1245.8424639056254
0,4,good,1245.8519230984173
0,1,good,1245.8556909240021
0,3,good,1245.8618856347862
0,0,good,1245.8907547330477
0,4,good,1245.9195421225768
0,4,good,1245.9546429953893
0,1,good,1246.630042025912
0,0,good,1246.6374130949857
0,0,good,1246.6719734284288
0,2,good,1246.6760551968175
0,1,good,1246.6770399716347
0,1,good,1246.6809551119413
0,2,good,1246.6831669510036
0,3,good,1246.707431376052
0,0,good,1246.7096664922035
0,0,good,1246.7129146279337
0,1,good,1246.735026089071
0,1,good,1246.737398348378
0,0,good,1246.7442357790262
0,1,good,1246.7640924823193
0,4,good,1246.7762768719656
0,0,good,1246.7818587584381
0,3,good,1246.7829564455583
0,4,good,1246.789814707109
0,1,good,1246.7908151030942
0,3,good,1246.7910977505042
0,4,good,1246.7964621300143
0,0,good,1246.7967956567707
0,4,good,1246.8004986197504
0,1,good,1246.8040255959295
0,4,good,1246.8043911788554
0,0,good,1246.8065131735168
0,1,good,1246.807158849894
0,4,good,1246.8073877622235
0,0,good,1246.8100899770388
0,4,good,1246.8169048751158
0,1,good,1246.819413653091
0,4,good,1246.8247281276101
0,0,good,1246.8343480121553
0,1,good,1246.8363272720633
0,2,good,1246.8380359446453
0,0,good,1246.8387773689979
0,1,good,1246.8392326680946
0,1,good,1246.8519418622202
0,4,good,1246.8524866053112
0,1,good,1246.8531378685323
0,1,good,1246.8594589568647
0,0,good,1246.8597387007833
0,2,good,1246.8610333162485
0,1,good,1246.864762345729
0,0,good,1246.8659029467585
0,1,good,1246.877280364336
0,0,good,1246.882034576565
0,0,good,1246.8830377470092
0,1,good,1246.885661063696
0,1,good,1246.887901557756
0,4,good,1246.8882066734889
0,1,good,1246.889673383871
0,3,good,1246.8922407959124
0,2,good,1246.894285884492
0,2,good,1246.8976642677364
0,4,good,1246.9000643399538
0,4,good,1246.9090406338312
0,2,good,1246.9236892776364
0,2,good,1246.9239799255456
0,0,good,1246.9334853321805
0,0,good,1246.940942157971
0,2,good,1246.9421220663953
0,2,good,1246.942355913735
0,0,good,1246.9434534509837
0,0,good,1246.9452485818251
0,3,good,1246.9564241089738
0,3,good,1246.964796156268
0,3,good,1246.9654169226058
0,0,good,1246.974940919756
0,3,good,1246.9896894326328
0,0,good,1247.0179790829807
0,2,good,1247.0353798020365
0,0,good,1247.036420816949
0,0,good,1247.0381302966443
0,2,good,1247.0407761533404
0,0,good,1247.0440509852665
0,0,good,1247.0607495648476
0,2,good,1247.0623680392075
0,2,good,1247.0859723867454
0,3,good,1247.1132087852575
0,4,good,1247.1170207381542
0,3,good,1247.1574969925177
0,1,good,1247.1658825734544
0,4,good,1247.1671238948913
0,4,good,1247.169963098747
0,3,good,1247.1701866511498
0,0,good,1247.1918150368522
0,1,good,1247.1953137919609
0,3,good,1247.196532193876
0,4,good,1247.199381680273
0,0,good,1247.207951840686
0,4,good,1247.209222863394
0,0,good,1247.21009604867
0,1,good,1247.2173662234804
0,1,good,1247.2300632168271
0,2,good,1247.2438426285928
0,2,good,1247.2757977638832
0,0,good,1247.2813331705183
0,2,good,1247.285450821379
0,2,good,1247.3003030728207
0,4,good,1247.3252782035631
0,0,good,1247.5420524309777
0,1,good,1247.5427078999649
0,3,good,1247.6093701840678
0,2,good,1247.6106292428285
0,0,good,1247.6125999759875
0,3,good,1247.6293877610474
0,3,good,1247.6501605222898
0,2,good,1247.6590812770855
0,3,good,1247.6726446614375
0,3,good,1247.6874328866572
0,1,good,1247.69196498245
0,4,good,1247.698085834349
0,4,good,1247.7002331628626
0,3,good,1247.7006865980345
0,4,good,1247.7017879711732
0,2,good,1247.7044822920477
0,4,good,1247.7095717135799
0,1,good,1247.7207219552865
0,3,good,1247.7262374980917
0,2,good,1247.7277408971115
0,3,good,1247.7286073787438
0,0,good,1247.731481284622
0,0,good,1247.7340163060856
0,3,good,1247.7381819642253
0,3,good,1247.7491406789993
0,4,good,1247.7505701080945
0,0,good,1247.7523274506852
0,3,good,1247.7599514356912
0,1,good,1247.769428053525
0,3,good,1247.770698878314
0,2,good,1247.7855314971919
0,4,good,1247.7866785478316
0,4,good,1247.7870718806703
0,4,good,1247.7896580326938
0,1,good,1247.7981931969634
0,2,good,1247.7993049857696
0,3,good,1247.8030560841585
0,0,good,1247.8058868164705
0,4,good,1247.8103114232292
0,4,good,1247.8133100409163
0,1,good,1247.8219479503286
0,3,good,1247.8442764620938
0,2,good,1247.8454800781467
0,4,good,1247.8481513333766
0,1,good,1247.849827125561
0,4,good,1247.8508953164558
0,1,good,1247.855595849786
0,2,good,1247.8592452726962
0,4,good,1247.8594256046017
0,4,good,1247.8660741412587
0,3,good,1247.8748982384109
0,2,good,1247.87502030701
0,0,good,1247.8751371817405
0,2,good,1247.8781676673589
0,1,good,1247.880415620541
0,2,good,1247.883400077258
0,1,good,1247.892975222952
0,4,good,1247.8980920630063
0,0,good,1247.9029596696196
0,3,good,1247.9044644607798
0,1,good,1247.9067328453677
0,0,good,1247.9077932995851
0,1,good,1247.9087030971348
0,1,good,1247.9088311035505
0,3,good,1247.9130974615364
0,4,good,1247.9162121013646
0,3,good,1247.916241026907
0,0,good,1247.921657027963
0,3,good,1247.9240404147304
0,4,good,1247.926430431868
0,1,good,1247.9270755188893
0,3,good,1247.9306409731305
0,2,good,1247.9342021052698
0,3,good,1247.937930822803
0,1,good,1247.9381296320262
0,2,good,1247.942154551334
0,4,good,1247.9436437338045
0,0,good,1247.9473575848647
0,1,good,1247.9554766325255
0,3,good,1247.9568895990258
0,2,good,1247.9582121802687
0,4,good,1247.958659200781
0,2,good,1247.962741300301
0,2,good,1247.9651781165999
0,2,good,1247.9665269119348
0,3,good,1247.9675066331054
0,0,good,1247.968515698178
0,0,good,1247.9688654393815
0,0,good,1247.9712388209134
0,0,good,1247.972692329524
0,2,good,1247.9737800454095
0,1,good,1247.9773574923313
0,4,good,1247.9802000392945
0,4,good,1247.980957548923
0,2,good,1247.9828326473344
0,2,good,1247.991301115357
0,4,good,1247.9936103415218
0,0,good,1247.9961186607327
0,1,good,1248.0002328647747
0,3,good,1248.0002440970156
0,3,good,1248.0003634069776
0,4,good,1248.0143629790166
0,4,good,1248.0165719016804
0,1,good,1248.0233404216583
0,0,good,1248.023720275122
0,2,good,1248.0255018314058
0,3,good,1248.027066994356
0,0,good,1248.0273889252537
0,2,good,1248.0300777933342
0,1,good,1248.0309950481346
0,2,good,1248.0404938365612
0,2,good,1248.0458259106424
0,0,good,1248.0480592344898
0,3,good,1248.0486089975216
0,4,good,1248.050486423374
0,4,good,1248.0536406305073
0,0,good,1248.0543697292642
0,1,good,1248.0582428692003
0,4,good,1248.0654344327363
0,0,good,1248.0694273382417
0,4,good,1248.0695793077434
0,1,good,1248.070122128565
0,2,good,1248.0716071479098
0,4,good,1248.0717018496102
0,4,good,1248.0723676474872
0,1,good,1248.0726332459546
0,1,good,1248.0802919018379
0,3,good,1248.0825421249474
0,3,good,1248.085081508273
0,4,good,1248.088479862577
0,3,good,1248.0981349139327
0,4,good,1248.1022744213085
0,2,good,1248.1055014151345
0,0,good,1248.1107429630847
0,2,good,1248.1201343348137
0,1,good,1248.1208496327106
0,3,good,1248.125154134628
0,4,good,1248.1301202933785
0,0,good,1248.133092004497
0,4,good,1248.1343115946004
0,1,good,1248.1363933834316
0,2,good,1248.1364597325344
0,0,good,1248.1409512853343
0,3,good,1248.1457987023077
0,0,good,1248.151249030898
0,2,good,1248.1689127158963
0,3,good,1248.177930741048
0,0,good,1248.1813724167157
0,0,good,1248.2098868579315
0,2,good,1248.2148464058205
0,1,good,1248.260162441677
0,0,good,1248.2731223162198
0,4,good,1248.2823438514263
0,4,good,1248.2868855810168
0,3,good,1248.2890369642673
0,1,good,1248.342243681555
0,3,good,1248.367171407754
0,0,good,1248.4042948146903
0,1,good,1248.428322611688
0,3,good,1248.4285751549935
0,2,good,1248.433183467123
0,2,good,1248.4365607590812
0,3,good,1248.4394644171184
0,0,good,1248.4395829840043
0,0,good,1248.4417541399673
0,4,good,1248.4456161472351
0,3,good,1248.4512496725265
0,4,good,1248.4517773348632
0,2,good,1248.458245245302
0,0,good,1248.4617910743032
0,4,good,1248.4680608821573
0,1,good,1248.4723039762807
0,4,good,1248.4779756028236
0,2,good,1248.479829316501
0,1,good,1248.485259739846
0,4,good,1248.4860199219854
0,4,good,1248.4933163686835
0,0,good,1248.4955400601202
0,4,good,1248.5033306162225
0,4,good,1248.5106643510392
0,1,good,1248.5137707203285
0,0,good,1248.5138485985606
0,0,good,1248.5168968110368
0,3,good,1248.5203459366578
0,4,good,1248.5207787903144
0,4,good,1248.5223772172583
0,3,good,1248.533110176411
0,0,good,1248.5349650743626
0,2,good,1248.536031112414
0,3,good,1248.5404820191723
0,2,good,1248.5417264309042
0,4,good,1248.5441146661487
0,4,good,1248.5447124812283
0,4,good,1248.5453807170406
0,3,good,1248.5502078542324
0,1,good,1248.5519517673026
0,2,good,1248.553038265782
0,2,good,1248.553149879839
0,0,good,1248.55895438815
0,3,good,1248.559969871102
0,4,good,1248.5606523718789
0,3,good,1248.570134434064
0,1,good,1248.5719529516455
0,1,good,1248.5743087626051
0,2,good,1248.5788391982476
0,4,good,1248.5875491403092
0,4,good,1248.5878912584515
0,3,good,1248.5885825969226
0,0,good,1248.589490701413
0,2,good,1248.593463453395
0,4,good,1248.596038204027
0,2,good,1248.599358990317
0,2,good,1248.6079799270292
0,1,good,1248.6165853417517
0,1,good,1248.6185876320933
0,0,good,1248.6186513016198
0,4,good,1248.6212617215085
0,4,good,1248.6230900389526
0,4,good,1248.6265591800873
0,1,good,1248.627233297845
0,4,good,1248.6504140412558
0,0,good,1248.655044488014
0,1,good,1248.6585645913324
0,3,good,1248.6693294939266
0,0,good,1248.6745146883206
0,0,good,1248.6770208294345
0,0,good,1248.6801113714366
0,0,good,1248.6801736000957
0,0,good,1248.6802317590805
0,1,good,1248.6805863279587
0,2,good,1248.6837481682396
0,0,good,1248.6865206599887
0,2,good,1248.687098151844
0,1,good,1248.6915681135358
0,4,good,1248.6948068417958
0,0,good,1248.6979191017497
0,0,good,1248.6989531017502
0,4,good,1248.7124484884137
0,4,good,1248.7185159356438
